,SURCHARGE,MATERIAL_NBR,PERIOD,COMMERCIAL_SALES_TERRITORY_CODE,SALES_TCFXACT,NET_QTY,COMMERCIAL_TEAM,COMMERCIAL_SUBREGION_DESC,COMPANY_CODE,COMMERCIAL_DISTRICT_DESCRIPTION,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_COUNTRY_NAME,COMMERCIAL_AREA_CODE,COMMERCIAL_DISTRICT,GROSS_SALES,REGION_CODE,REGION_DESCRIPTION,CROP,COMMERCIAL_TEAM_DESCRIPTION,BASE_SALES,DISCOUNT
103,2627.6837077022947,,2020,214.0,13297.417071330521,360.1180061190909,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,16111.152646785653,4,SAM,LETTUCE,LAS,13483.46893908336,2813.7355754551313
104,2514.1160501301424,,2021,922.0,19788.259680810952,309.1707386434605,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,22501.890838927997,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,19987.774788797855,2713.6311581170467
105,3351.3072830304977,,2020,922.0,23364.103482770824,1920.035107900072,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,26126.077284749215,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,22774.770001718716,2761.9738019783913
106,2807.755680595823,,2021,922.0,17267.3978859707,1387.77620635584,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,19992.276006226413,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,17184.52032563059,2724.8781202557157
107,2474.398951752655,,2020,217.0,18263.661573689624,7.080150774073672,CT32,ANDEAN NORTH,5183.0,CD-Ecuador,ANDEAN NORTH,Ecuator,CA25,CD-EC,20442.127807768084,4,SAM,TOMATO,ANDEAN NORTH,17967.728856015427,2178.4662340784603
108,1957.7922116366187,10845540.0,2020,206.0,15428.051632278042,1405.908130191962,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,17669.621419789124,4,SAM,OTHER VEGETABLE SEED,LAS,15711.829208152507,2241.5697875110823
109,2991.8955325079764,,2020,206.0,21362.09402264982,48.13391296172767,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,24303.583174569834,4,SAM,OTHER VEGETABLE SEED,LAS,21311.687642061857,2941.4891519200155
110,2097.938167296564,,2020,922.0,14015.118529658965,833.654869192291,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,16219.676025713365,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,14121.7378584168,2204.5574960543995
111,3442.7204732528317,10924351.0,2020,217.0,21752.723002507075,151.8260749542562,CT32,ANDEAN NORTH,4206.0,CD-Ecuador,ANDEAN NORTH,Ecuador,CA25,CD-EC,25144.2306476737,4,SAM,OTHER VEGETABLE SEED,ANDEAN NORTH,21701.510174420866,3391.5076451666237
112,3032.70848681126,,2022,205.0,19020.995451794242,2403.568214760482,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,22473.033408676045,4,SAM,SWEET CORN,BRAZIL,19440.324921864783,3452.037956881804
113,3452.635893192139,11789149.0,2021,214.0,25719.910021329913,1028.59473798997,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,29596.740985344968,4,SAM,"BEAN, GARDEN",LAS,26144.10509215283,3876.830964015056
114,4753.708405760973,,2021,921.0,24029.787660645976,1450.901849195513,CT13,UNDEF US,5183.0,CD-USA,US&CA,USA,CA6,CD-US,28812.03218827808,2,NAM,SPINACH,US&CA,24058.32378251711,4782.244527632104
115,2368.986985490578,,2022,750.0,23788.760881988586,1474.088373446858,CT14,CA/CARIBBEAN,5183.0,CD-Costa Rica,MX&CACAR,Costa Rica,CA7,CD-CR,28128.46625888516,2,NAM,BROCCOLI,MX&CACAR,25759.479273394583,4339.705376896575
116,3374.7986555315024,,2020,217.0,19909.492250510033,1871.400731709981,CT32,ANDEAN NORTH,5183.0,CD-Ecuador,ANDEAN NORTH,Ecuator,CA25,CD-EC,23252.779249042887,4,SAM,TOMATO,ANDEAN NORTH,19877.980593511384,3343.2869985328543
117,3497.350359975499,10906993.0,2020,214.0,21508.54358422196,508.7196593137759,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,26031.33583644191,4,SAM,LETTUCE,LAS,22533.985476466412,4522.792252219953
118,4404.805153557308,,2020,219.0,19540.784834959937,535.4405796708472,CT40,LAS,4206.0,CD-Bolivia,LAS,Bolivia,CA33,CD-BO,25097.637911867652,4,SAM,OTHER VEGETABLE SEED,LAS,20692.832758310346,5556.853076907713
119,1909.4844267532492,,2020,922.0,19230.468376612273,2386.014393314745,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,21566.99979884289,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,19657.51537208964,2336.5314222306197
120,3748.095301504965,,2022,922.0,20391.944409874566,464.4104843891849,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,23169.34382399491,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,19421.248522489946,2777.3994141203443
121,5017.142380919406,11309206.0,2021,205.0,26580.037936783705,1397.145708702831,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,31873.372898064,4,SAM,TOMATO,BRAZIL,26856.230517144595,5293.334961280295
122,4743.867232081621,10785506.0,2020,921.0,26144.82625986697,1646.447547234143,CT13,UNDEF US,3605.0,CD-USA,US&CA,USA,CA6,CD-US,33034.33146399943,2,NAM,TOMATO,US&CA,28290.46423191781,6889.505204132457
123,3500.597637949393,,2020,922.0,17405.993703039916,1054.035543829467,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,20177.897490130483,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,16677.29985218109,2771.903787090566
124,3395.188117289557,,2021,217.0,23429.453182033125,688.8145623004802,CT32,ANDEAN NORTH,5183.0,CD-Ecuador,ANDEAN NORTH,Ecuador,CA25,CD-EC,24476.989445897947,4,SAM,OTHER VEGETABLE SEED,ANDEAN NORTH,21081.80132860839,1047.5362638648214
125,3330.313294831197,,2020,922.0,22653.115182256908,1094.726293480711,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,26231.3206431323,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,22901.007348301104,3578.2054608753947
126,3860.116671166534,,2020,217.0,29786.305515859352,915.303066371618,CT32,ANDEAN NORTH,5183.0,CD-Ecuador,ANDEAN NORTH,Ecuador,CA25,CD-EC,32404.518673514245,4,SAM,CUCUMBER,ANDEAN NORTH,28544.40200234771,2618.213157654893
127,2859.150830289231,,2021,217.0,21074.09182659276,33.23210277458702,CT32,ANDEAN NORTH,5183.0,CD-Ecuador,ANDEAN NORTH,Ecuador,CA25,CD-EC,21980.277668500905,4,SAM,CUCUMBER,ANDEAN NORTH,19121.126838211672,906.1858419081441
128,1965.322993269578,,2021,206.0,14822.306572487974,1023.795688706398,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,17324.26941432348,4,SAM,CARROT,LAS,15358.946421053903,2501.962841835507
129,3771.711061095783,,2021,921.0,21032.215670192785,1289.929564663046,CT13,UNDEF US,5183.0,CD-USA,US&CA,USA,CA6,CD-US,27310.401071348246,2,NAM,OTHER VEGETABLE SEED,US&CA,23538.690010252463,6278.1854011554615
130,1704.535027591953,,2020,922.0,12908.830960660396,1000.316744371855,CT14,UNDEF MX,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,15077.448548617414,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,13372.91352102546,2168.6175879570187
131,1847.3262505478638,10810794.0,2020,775.0,15169.530182455826,881.8155629904167,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,17741.639355599917,2,NAM,LETTUCE,MX&CACAR,15894.313105052053,2572.10917314409
132,2627.8777051323073,10845540.0,2022,7.0,23720.654423949585,532.5719093098239,CT14,CA/CARIBBEAN,5183.0,CD-Dominican Rep.,MX&CACAR,Dominican Rep.,CA7,CD-DO,29481.756715573287,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,26853.879010440978,5761.1022916237025
133,2047.984734970518,10904838.0,2020,7.0,16108.208108581886,823.0797120100934,CT14,CA/CARIBBEAN,5183.0,"CD-Trinidad,Tobago",MX&CACAR,"Trinidad,Tobago",CA7,CD-TT,19806.14257358127,2,NAM,PEPPER,MX&CACAR,17758.15783861075,3697.934464999383
134,4157.579654014268,11477164.0,2021,28.0,23992.518022781762,87.6774021432849,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,28181.3696202458,2,NAM,SPINACH,US&CA,24023.789966231532,4188.851597464041
135,2578.2253006139763,10784450.0,2022,28.0,28269.47005847733,443.169069892889,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,30823.061714810912,2,NAM,PEPPER,US&CA,28244.836414196936,2553.59165633358
136,2734.8667092503633,11477164.0,2020,28.0,20678.739951611613,1472.845586277277,CT13,NAM NORTH EAST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,23394.773466996627,2,NAM,SPINACH,US&CA,20659.906757746263,2716.0335153850124
137,1733.121632640776,10784450.0,2020,28.0,11483.446523908287,798.1337645382067,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,13677.076594727729,2,NAM,PEPPER,US&CA,11943.954962086953,2193.6300708194412
138,2702.981442301809,10789139.0,2022,28.0,14792.061334128899,236.3994030665014,CT13,NAM NORTH EAST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,18795.049597103913,2,NAM,PEPPER,US&CA,16092.068154802104,4002.9882629750136
139,3973.4109513071344,10915589.0,2021,921.0,22862.204007816217,199.6935258550605,CT13,UNDEF US,5183.0,CD-USA,US&CA,USA,CA6,CD-US,27117.734268981076,2,NAM,"BEAN, GARDEN",US&CA,23144.32331767394,4255.530261164857
140,3803.0402436885033,10765440.0,2021,921.0,25948.687036711766,1691.615477161845,CT13,UNDEF US,5183.0,CD-USA,US and CA,USA,CA6,CD-US,31276.501803227555,2,NAM,PEPPER,US&CA,27473.461559539053,5327.814766515787
141,3032.358636947414,10937961.0,2021,30.0,16051.180754170995,1779.211280474318,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,19921.0106109846,2,NAM,OTHER VEGETABLE SEED,US&CA,16888.651974037184,3869.829856813604
142,3237.828198497887,11067240.0,2021,30.0,15361.936701649127,448.6603208117247,CT13,NAM WEST,5183.0,CD-USA,US&CA,USA,CA6,CD-US,17867.35686583669,2,NAM,PEPPER,US&CA,14629.528667338804,2505.420164187563
143,2235.214532619731,11477164.0,2020,30.0,15234.500237248696,2172.307048296905,CT13,NAM WEST,5183.0,CD-USA,US and CA,USA,CA6,CD-US,18081.016565192655,2,NAM,SPINACH,US&CA,15845.802032572923,2846.516327943959
144,3865.4100245527266,10845540.0,2022,206.0,24578.646843396666,1168.358541915315,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,28604.833841594776,4,SAM,OTHER VEGETABLE SEED,LAS,24739.42381704205,4026.1869981981126
145,2667.8401906170448,10906993.0,2020,214.0,17298.34151399444,592.8370255534725,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,20749.867172297578,4,SAM,LETTUCE,LAS,18082.026981680534,3451.5256583031373
146,3111.055145516613,11789149.0,2020,214.0,20735.408561888584,384.4315585529948,CT40,LAS,4054.0,CD-Argentina,LAS,Argentina,CA33,CD-AR,24196.400090331677,4,SAM,"BEAN, GARDEN",LAS,21085.344944815064,3460.9915284430926
147,1886.2750966788922,12101790.0,2022,205.0,10807.196271764671,397.9254355612123,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,12716.961655761255,4,SAM,TOMATO,BRAZIL,10830.686559082364,1909.7653839965844
148,3613.9884441791905,12101790.0,2021,205.0,21292.082257340473,1887.38368225452,CT35,BRAZIL,4188.0,CD-Brazil,BRAZIL,Brazil,CA28,CD-BR,26536.848345831073,4,SAM,TOMATO,BRAZIL,22922.859901651882,5244.7660884906
149,5175.827649865057,10845540.0,2020,15.0,26367.872856048314,647.7828658452854,CT14,MEXICO NORTH,5183.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,30135.07291868512,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,24959.245268820065,3767.2000626368053
150,4594.971602676776,10784032.0,2020,45.0,24478.797990444462,91.54696181025588,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,30882.30667440158,2,NAM,MELON,US&CA,26287.335071724807,6403.5086839571195
151,1656.5279022412444,10784450.0,2022,45.0,12237.353852170065,1421.098131299136,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,14540.517037464675,2,NAM,PEPPER,US&CA,12883.98913522343,2303.1631852946107
152,2419.237727887825,10784450.0,2020,45.0,15082.252016468248,150.7054753423905,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,18631.099289114325,2,NAM,PEPPER,US&CA,16211.861561226502,3548.847272646077
153,4674.306457614819,10845540.0,2022,45.0,29103.2201037232,2387.280847618254,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,33897.04244901228,2,NAM,OTHER VEGETABLE SEED,US&CA,29222.735991397465,4793.822345289083
154,2758.8334000652712,10784450.0,2021,45.0,23850.992494462345,2396.880204527258,CT13,HOME GARDEN,5183.0,CD-USA,US&CA,USA,CA6,CD-US,27979.009092218144,2,NAM,PEPPER,US&CA,25220.175692152872,4128.016597755799
155,4309.630606456245,10778742.0,2020,8.0,20904.299379474804,1708.053836456393,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,24886.829355200483,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,20577.19874874424,3982.5299757256803
156,2039.6849891146364,10778742.0,2020,8.0,14419.87736087369,890.2707511121316,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,16486.49472137707,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,14446.80973226243,2066.617360503378
157,2634.748672325097,10778742.0,2020,8.0,18798.059653810276,1956.259533236395,CT14,MEXICO SOUTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,22219.13887033763,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,19584.39019801253,3421.079216527354
158,3282.7294662767827,10778742.0,2022,13.0,25016.883710256396,880.798502764057,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,29340.301035727956,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,26057.571569451175,4323.41732547156
159,2334.0634834234293,10778742.0,2021,13.0,16233.309075421534,2429.974166633066,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,18917.70872678109,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,16583.64524335766,2684.3996513595557
160,2766.6812853312495,10778742.0,2021,13.0,15233.011088539868,1853.212469981007,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,17737.74451730647,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,14971.063231975219,2504.733428766602
161,3958.836620562833,10778742.0,2020,13.0,21912.987427630906,254.0442577023787,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,25958.4428260416,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,21999.606205478765,4045.455398410694
162,3047.9987429186012,10778742.0,2021,9.0,16097.209245746988,1598.272606116127,CT14,MEXICO NORTH,4570.0,CD-Mexico,MX&CACAR,Mexico,CA7,CD-MX,19855.855992309025,2,NAM,OTHER VEGETABLE SEED,MX&CACAR,16807.857249390425,3758.646746562038
163,3510.813100377136,10845540.0,2022,206.0,20340.64676497381,254.6112852877228,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,23221.805661470295,4,SAM,OTHER VEGETABLE SEED,LAS,19710.99256109316,2881.158896496483
164,4490.861127809341,10845540.0,2020,206.0,27365.351602174454,1329.812813826617,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,31412.54175104298,4,SAM,OTHER VEGETABLE SEED,LAS,26921.68062323364,4047.1901488685266
165,1687.0204881785887,10845540.0,2022,206.0,12124.156927148782,753.6170940007726,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,14342.799714209237,4,SAM,OTHER VEGETABLE SEED,LAS,12655.779226030649,2218.642787060455
166,639.0366021433052,10845540.0,2020,206.0,10306.86545543631,682.7425284509854,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,11944.28760577894,4,SAM,OTHER VEGETABLE SEED,LAS,11305.251003635634,1637.4221503426306
167,2670.9993799872973,10845540.0,2022,206.0,17473.284298300554,1163.973401215587,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,20124.526578902027,4,SAM,OTHER VEGETABLE SEED,LAS,17453.52719891473,2651.2422806014724
168,5250.839273938041,10845540.0,2020,206.0,28367.329370718646,499.8910291510898,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,33436.55178374908,4,SAM,OTHER VEGETABLE SEED,LAS,28185.712509811037,5069.222413030429
169,4379.746738100598,10845540.0,2020,206.0,24076.62575375436,530.7083459795932,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,31150.607825842893,4,SAM,OTHER VEGETABLE SEED,LAS,26770.861087742294,7073.982072088532
170,4891.753295249833,10845540.0,2022,206.0,27903.771580248183,1188.722611094323,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,34717.272684722935,4,SAM,OTHER VEGETABLE SEED,LAS,29825.5193894731,6813.5011044747525
171,1538.6364042535222,10845540.0,2020,206.0,10799.43513472002,1123.615589027105,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,13168.088601874515,4,SAM,OTHER VEGETABLE SEED,LAS,11629.452197620993,2368.6534671544932
172,2192.980819593666,10845540.0,2021,206.0,10800.708450684944,736.4169206946715,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,13149.560763171594,4,SAM,OTHER VEGETABLE SEED,LAS,10956.579943577928,2348.8523124866497
173,2700.0076547272292,10845540.0,2022,206.0,16955.559982632785,115.1331897940426,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,20827.318059631416,4,SAM,OTHER VEGETABLE SEED,LAS,18127.310404904187,3871.7580769986316
174,2102.325612004088,10845540.0,2020,206.0,15329.289897643193,40.12854578871355,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,17052.96359273893,4,SAM,OTHER VEGETABLE SEED,LAS,14950.637980734846,1723.6736950957375
175,2299.607914494237,10845540.0,2022,206.0,16982.448608909515,848.2880962095817,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,18954.514452792,4,SAM,OTHER VEGETABLE SEED,LAS,16654.90653829776,1972.065843882482
176,1434.767646596444,10845540.0,2022,206.0,11263.454194295684,482.731028499765,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,13080.81587223177,4,SAM,OTHER VEGETABLE SEED,LAS,11646.048225635326,1817.3616779360857
177,3289.810775146235,10845540.0,2022,206.0,17962.45713316575,1612.704592606012,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,21115.977206182808,4,SAM,OTHER VEGETABLE SEED,LAS,17826.166431036574,3153.5200730170563
178,3374.2480669824636,10845540.0,2022,206.0,19833.631080522937,332.0665527739825,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,22705.9621284752,4,SAM,OTHER VEGETABLE SEED,LAS,19331.714061492734,2872.331047952264
179,3984.563262654227,10845540.0,2021,206.0,24495.13352346509,1398.416306665515,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,29725.215265473926,4,SAM,OTHER VEGETABLE SEED,LAS,25740.652002819697,5230.081742008837
180,2377.5669160758625,10845540.0,2021,206.0,15409.048248783833,611.6557719162666,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,18235.973415749082,4,SAM,OTHER VEGETABLE SEED,LAS,15858.40649967322,2826.925166965249
181,2930.193566757289,10845540.0,2022,206.0,21170.86314307278,364.2094471306322,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,23497.289889328145,4,SAM,OTHER VEGETABLE SEED,LAS,20567.096322570855,2326.4267462553653
182,4468.8711887224745,10845540.0,2020,206.0,27369.63687045961,129.7117905915429,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,31122.833428089238,4,SAM,OTHER VEGETABLE SEED,LAS,26653.962239366763,3753.196557629627
183,1665.0718985527296,10845540.0,2020,206.0,18811.911283623267,1405.846999526155,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,21130.524577825334,4,SAM,OTHER VEGETABLE SEED,LAS,19465.452679272603,2318.613294202067
184,2125.0032647259,10845540.0,2021,206.0,11642.419860843156,1406.192965575028,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,14460.022866553634,4,SAM,OTHER VEGETABLE SEED,LAS,12335.019601827735,2817.6030057104776
185,1981.9035513635101,10845540.0,2020,206.0,13170.636454001577,883.4310988402107,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,14820.925231754598,4,SAM,OTHER VEGETABLE SEED,LAS,12839.021680391088,1650.2887777530207
186,2848.2348375684483,10845540.0,2022,206.0,16370.848635892882,782.7617145320467,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,20871.93372611412,4,SAM,OTHER VEGETABLE SEED,LAS,18023.69888854567,4501.085090221237
187,3964.8025112094588,10845540.0,2021,206.0,23765.280605259803,189.878673063316,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,28113.120549452746,4,SAM,OTHER VEGETABLE SEED,LAS,24148.318038243287,4347.839944192943
188,3608.8996053925807,10845540.0,2022,206.0,19575.49675667144,295.9206737377107,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,24109.77804774882,4,SAM,OTHER VEGETABLE SEED,LAS,20500.87844235624,4534.281291077377
189,1935.0904000821317,10845540.0,2022,206.0,12746.281334231342,1515.95936594655,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,15039.258661510145,4,SAM,OTHER VEGETABLE SEED,LAS,13104.168261428013,2292.9773272788025
190,4626.834139683516,10845540.0,2021,206.0,28524.001970900877,2045.034998318763,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,32989.469535464,4,SAM,OTHER VEGETABLE SEED,LAS,28362.635395780486,4465.4675645631205
191,2845.8795252953714,10845540.0,2021,206.0,23831.05002217524,1869.689754461754,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,27001.276974249584,4,SAM,OTHER VEGETABLE SEED,LAS,24155.397448954212,3170.2269520743434
192,3300.3557125504485,10845540.0,2022,206.0,27727.867385311325,66.07401462856672,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,33067.02376980437,4,SAM,OTHER VEGETABLE SEED,LAS,29766.668057253923,5339.156384493047
193,3892.9959447225347,10845540.0,2021,206.0,24612.87197536221,1850.96914165979,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,28626.49820133704,4,SAM,OTHER VEGETABLE SEED,LAS,24733.502256614505,4013.626225974828
194,2595.7946774043626,10845540.0,2020,206.0,14759.067250226184,427.3740916014523,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,18311.101719020626,4,SAM,OTHER VEGETABLE SEED,LAS,15715.307041616263,3552.0344687944416
195,1962.5584662390734,10845540.0,2022,206.0,20380.550320818278,271.5007635575012,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,22664.50557697656,4,SAM,OTHER VEGETABLE SEED,LAS,20701.94711073749,2283.9552561582814
196,3928.7528212657553,10845540.0,2020,206.0,24789.750542905782,1661.733970320156,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,28282.029118658953,4,SAM,OTHER VEGETABLE SEED,LAS,24353.276297393197,3492.2785757531724
197,3017.9103461665836,10845540.0,2020,206.0,18394.95114464146,814.6637822149244,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,22224.46924034701,4,SAM,OTHER VEGETABLE SEED,LAS,19206.558894180427,3829.5180957055495
198,2765.001823442196,10845540.0,2022,206.0,20221.14120069053,1308.60025411115,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,23768.71668774281,4,SAM,OTHER VEGETABLE SEED,LAS,21003.714864300615,3547.575487052279
199,2606.0627914981974,10845540.0,2020,206.0,19686.050384967602,485.0012758652318,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,23493.118057049134,4,SAM,OTHER VEGETABLE SEED,LAS,20887.05526555094,3807.0676720815304
200,5892.737021638538,10845540.0,2020,206.0,31249.109811890205,315.0964120617462,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,35502.52191362264,4,SAM,OTHER VEGETABLE SEED,LAS,29609.784891984098,4253.412101732431
201,2236.0182817771542,10845540.0,2020,206.0,19132.708423226362,23.70740011137354,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,20677.14397174022,4,SAM,OTHER VEGETABLE SEED,LAS,18441.125689963068,1544.4355485138594
202,2118.8016869179137,10845540.0,2021,206.0,17394.37692608084,284.4737939504943,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,19045.040288885655,4,SAM,OTHER VEGETABLE SEED,LAS,16926.238601967743,1650.663362804816
203,1972.2263957294233,10845540.0,2022,206.0,13352.670765235316,1084.298562399136,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,15276.635297449104,4,SAM,OTHER VEGETABLE SEED,LAS,13304.40890171968,1923.9645322137883
204,4982.162563187776,10845540.0,2020,206.0,27434.581992186726,280.6588711834006,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,33377.55985811619,4,SAM,OTHER VEGETABLE SEED,LAS,28395.397294928414,5942.977865929463
205,1390.8901937841893,10845540.0,2022,206.0,11303.319631828508,237.5291552632691,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,13302.251113640928,4,SAM,OTHER VEGETABLE SEED,LAS,11911.36091985674,1998.9314818124199
206,3501.806399901234,10845540.0,2021,206.0,22907.36499049889,22.25916636997295,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,25424.793581027196,4,SAM,OTHER VEGETABLE SEED,LAS,21922.98718112596,2517.4285905283077
207,4756.005499686735,10845540.0,2022,206.0,26598.021763528217,21.5383709181408,CT40,LAS,4206.0,CD-Chile,LAS,Chile,CA33,CD-CL,32368.111575181174,4,SAM,OTHER VEGETABLE SEED,LAS,27612.10607549444,5770.089811652956
